fname,datetime,date,hour,file_size
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240830_1710.wav,2024-08-30T17:10:00Z,2024-08-30,17,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240831_0800.wav,2024-08-31T08:00:00Z,2024-08-31,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240831_0910.wav,2024-08-31T09:10:00Z,2024-08-31,9,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240831_1210.wav,2024-08-31T12:10:00Z,2024-08-31,12,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240831_1310.wav,2024-08-31T13:10:00Z,2024-08-31,13,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240901_1400.wav,2024-09-01T14:00:00Z,2024-09-01,14,111415340
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240902_0800.wav,2024-09-02T08:00:00Z,2024-09-02,8,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240902_1110.wav,2024-09-02T11:10:00Z,2024-09-02,11,111409196
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240902_1710.wav,2024-09-02T17:10:00Z,2024-09-02,17,111433772
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240903_1200.wav,2024-09-03T12:00:00Z,2024-09-03,12,111421484
/home/okamoto/TrueNAS/nies_audio_recording/2024/ChirpArray/Ryokuchi//20240903_1210.wav,2024-09-03T12:10:00Z,2024-09-03,12,111446060
